,Quarter,Price,Change,House Price,GEN,RS
2298,2019/Q2,3.000 €,+2%,0,Offenbach,06438
2299,2019/Q3,3.050 €,+2%,0,Offenbach,06438
2300,2019/Q4,3.200 €,+5%,0,Offenbach,06438
2301,2020/Q1,3.300 €,+3%,0,Offenbach,06438
2302,2020/Q2,3.450 €,+5%,0,Offenbach,06438
2303,2020/Q3,3.600 €,+4%,0,Offenbach,06438
2304,2018/Q3,2.500 €,-,1,Rheingau-Taunus-Kreis,06439
2305,2018/Q4,2.550 €,+2%,1,Rheingau-Taunus-Kreis,06439
2306,2019/Q1,2.600 €,+2%,1,Rheingau-Taunus-Kreis,06439
2307,2019/Q2,2.650 €,+2%,1,Rheingau-Taunus-Kreis,06439
2308,2019/Q3,2.650 €,+0%,1,Rheingau-Taunus-Kreis,06439
2309,2019/Q4,2.750 €,+4%,1,Rheingau-Taunus-Kreis,06439
2310,2020/Q1,2.850 €,+4%,1,Rheingau-Taunus-Kreis,06439
2311,2020/Q2,2.900 €,+2%,1,Rheingau-Taunus-Kreis,06439
2312,2020/Q3,2.950 €,+2%,1,Rheingau-Taunus-Kreis,06439
2313,2018/Q3,2.050 €,-,0,Rheingau-Taunus-Kreis,06439
2314,2018/Q4,2.000 €,-2%,0,Rheingau-Taunus-Kreis,06439
2315,2019/Q1,2.150 €,+8%,0,Rheingau-Taunus-Kreis,06439
2316,2019/Q2,2.150 €,+0%,0,Rheingau-Taunus-Kreis,06439
2317,2019/Q3,2.250 €,+5%,0,Rheingau-Taunus-Kreis,06439
2318,2019/Q4,2.350 €,+4%,0,Rheingau-Taunus-Kreis,06439
2319,2020/Q1,2.400 €,+2%,0,Rheingau-Taunus-Kreis,06439
2320,2020/Q2,2.500 €,+4%,0,Rheingau-Taunus-Kreis,06439
2321,2020/Q3,2.550 €,+2%,0,Rheingau-Taunus-Kreis,06439
2322,2018/Q3,2.400 €,-,1,Wetteraukreis,06440
2323,2018/Q4,2.400 €,+0%,1,Wetteraukreis,06440
2324,2019/Q1,2.400 €,+0%,1,Wetteraukreis,06440
2325,2019/Q2,2.450 €,+2%,1,Wetteraukreis,06440
2326,2019/Q3,2.550 €,+4%,1,Wetteraukreis,06440
2327,2019/Q4,2.750 €,+8%,1,Wetteraukreis,06440
2328,2020/Q1,2.850 €,+4%,1,Wetteraukreis,06440
2329,2020/Q2,2.900 €,+2%,1,Wetteraukreis,06440
2330,2020/Q3,3.100 €,+7%,1,Wetteraukreis,06440
2331,2018/Q3,2.550 €,-,0,Wetteraukreis,06440
2332,2018/Q4,2.600 €,+2%,0,Wetteraukreis,06440
2333,2019/Q1,2.700 €,+4%,0,Wetteraukreis,06440
2334,2019/Q2,2.700 €,+0%,0,Wetteraukreis,06440
2335,2019/Q3,2.900 €,+7%,0,Wetteraukreis,06440
2336,2019/Q4,2.850 €,-2%,0,Wetteraukreis,06440
2337,2020/Q1,2.900 €,+2%,0,Wetteraukreis,06440
2338,2020/Q2,3.000 €,+3%,0,Wetteraukreis,06440
2339,2020/Q3,3.250 €,+8%,0,Wetteraukreis,06440
2340,2018/Q3,2.100 €,-,1,Gießen,06531
2341,2018/Q4,2.100 €,+0%,1,Gießen,06531
2342,2019/Q1,2.150 €,+2%,1,Gießen,06531
2343,2019/Q2,2.150 €,+0%,1,Gießen,06531
2344,2019/Q3,2.200 €,+2%,1,Gießen,06531
2345,2019/Q4,2.300 €,+5%,1,Gießen,06531
2346,2020/Q1,2.400 €,+4%,1,Gießen,06531
2347,2020/Q2,2.400 €,+0%,1,Gießen,06531
2348,2020/Q3,2.450 €,+2%,1,Gießen,06531
2349,2018/Q3,2.450 €,-,0,Gießen,06531
2350,2018/Q4,2.450 €,+0%,0,Gießen,06531
2351,2019/Q1,2.550 €,+4%,0,Gießen,06531
2352,2019/Q2,2.550 €,+0%,0,Gießen,06531
2353,2019/Q3,2.600 €,+2%,0,Gießen,06531
2354,2019/Q4,2.750 €,+6%,0,Gießen,06531
2355,2020/Q1,2.850 €,+4%,0,Gießen,06531
2356,2020/Q2,3.000 €,+5%,0,Gießen,06531
2357,2020/Q3,3.000 €,+0%,0,Gießen,06531
2358,2018/Q3,1.200 €,-,1,Lahn-Dill-Kreis,06532
2359,2018/Q4,1.200 €,+0%,1,Lahn-Dill-Kreis,06532
2360,2019/Q1,1.150 €,-4%,1,Lahn-Dill-Kreis,06532
2361,2019/Q2,1.150 €,+0%,1,Lahn-Dill-Kreis,06532
2362,2019/Q3,1.150 €,+0%,1,Lahn-Dill-Kreis,06532
2363,2019/Q4,1.250 €,+9%,1,Lahn-Dill-Kreis,06532
2364,2020/Q1,1.250 €,+0%,1,Lahn-Dill-Kreis,06532
2365,2020/Q2,1.250 €,+0%,1,Lahn-Dill-Kreis,06532
2366,2020/Q3,1.250 €,+0%,1,Lahn-Dill-Kreis,06532
2367,2018/Q3,1.250 €,-,0,Lahn-Dill-Kreis,06532
2368,2018/Q4,1.250 €,+0%,0,Lahn-Dill-Kreis,06532
2369,2019/Q1,1.300 €,+4%,0,Lahn-Dill-Kreis,06532
2370,2019/Q2,1.300 €,+0%,0,Lahn-Dill-Kreis,06532
2371,2019/Q3,1.200 €,-8%,0,Lahn-Dill-Kreis,06532
2372,2019/Q4,1.150 €,-4%,0,Lahn-Dill-Kreis,06532
2373,2020/Q1,1.150 €,+0%,0,Lahn-Dill-Kreis,06532
2374,2020/Q2,1.200 €,+4%,0,Lahn-Dill-Kreis,06532
2375,2020/Q3,1.150 €,-4%,0,Lahn-Dill-Kreis,06532
2376,2018/Q3,1.750 €,-,1,Limburg-Weilburg,06533
2377,2018/Q4,1.750 €,+0%,1,Limburg-Weilburg,06533
2378,2019/Q1,1.750 €,+0%,1,Limburg-Weilburg,06533
2379,2019/Q2,1.800 €,+3%,1,Limburg-Weilburg,06533
2380,2019/Q3,1.900 €,+6%,1,Limburg-Weilburg,06533
2381,2019/Q4,1.900 €,+0%,1,Limburg-Weilburg,06533
2382,2020/Q1,2.000 €,+5%,1,Limburg-Weilburg,06533
2383,2020/Q2,2.050 €,+3%,1,Limburg-Weilburg,06533
2384,2020/Q3,2.150 €,+5%,1,Limburg-Weilburg,06533
2385,2018/Q3,1.750 €,-,0,Limburg-Weilburg,06533
2386,2018/Q4,1.750 €,+0%,0,Limburg-Weilburg,06533
2387,2019/Q1,1.850 €,+6%,0,Limburg-Weilburg,06533
2388,2019/Q2,1.850 €,+0%,0,Limburg-Weilburg,06533
2389,2019/Q3,2.000 €,+8%,0,Limburg-Weilburg,06533
2390,2019/Q4,1.950 €,-3%,0,Limburg-Weilburg,06533
2391,2020/Q1,1.950 €,+0%,0,Limburg-Weilburg,06533
2392,2020/Q2,2.050 €,+5%,0,Limburg-Weilburg,06533
2393,2020/Q3,2.200 €,+7%,0,Limburg-Weilburg,06533
2394,2018/Q3,2.150 €,-,1,Marburg-Biedenkopf,06534
2395,2018/Q4,2.200 €,+2%,1,Marburg-Biedenkopf,06534
2396,2019/Q1,2.200 €,+0%,1,Marburg-Biedenkopf,06534
2397,2019/Q2,2.200 €,+0%,1,Marburg-Biedenkopf,06534
2398,2019/Q3,2.300 €,+5%,1,Marburg-Biedenkopf,06534
2399,2019/Q4,2.400 €,+4%,1,Marburg-Biedenkopf,06534
2400,2020/Q1,2.400 €,+0%,1,Marburg-Biedenkopf,06534
2401,2020/Q2,2.400 €,+0%,1,Marburg-Biedenkopf,06534
2402,2020/Q3,2.450 €,+2%,1,Marburg-Biedenkopf,06534
2403,2018/Q3,2.550 €,-,0,Marburg-Biedenkopf,06534
2404,2018/Q4,2.550 €,+0%,0,Marburg-Biedenkopf,06534
2405,2019/Q1,2.650 €,+4%,0,Marburg-Biedenkopf,06534
2406,2019/Q2,2.700 €,+2%,0,Marburg-Biedenkopf,06534
2407,2019/Q3,2.700 €,+0%,0,Marburg-Biedenkopf,06534
2408,2019/Q4,2.800 €,+4%,0,Marburg-Biedenkopf,06534
2409,2020/Q1,2.900 €,+4%,0,Marburg-Biedenkopf,06534
2410,2020/Q2,2.950 €,+2%,0,Marburg-Biedenkopf,06534
2411,2020/Q3,2.950 €,+0%,0,Marburg-Biedenkopf,06534
2412,2018/Q3,850 €,-,1,Vogelsbergkreis,06535
2413,2018/Q4,850 €,+0%,1,Vogelsbergkreis,06535
2414,2019/Q1,850 €,+0%,1,Vogelsbergkreis,06535
2415,2019/Q2,800 €,-6%,1,Vogelsbergkreis,06535
2416,2019/Q3,900 €,+13%,1,Vogelsbergkreis,06535
2417,2019/Q4,900 €,+0%,1,Vogelsbergkreis,06535
2418,2020/Q1,900 €,+0%,1,Vogelsbergkreis,06535
2419,2020/Q2,950 €,+6%,1,Vogelsbergkreis,06535
2420,2020/Q3,1.000 €,+5%,1,Vogelsbergkreis,06535
2421,2018/Q3,950 €,-,0,Vogelsbergkreis,06535
2422,2018/Q4,950 €,+0%,0,Vogelsbergkreis,06535
2423,2019/Q1,950 €,+0%,0,Vogelsbergkreis,06535
2424,2019/Q2,1.000 €,+5%,0,Vogelsbergkreis,06535
2425,2019/Q3,1.050 €,+5%,0,Vogelsbergkreis,06535
2426,2019/Q4,950 €,-10%,0,Vogelsbergkreis,06535
2427,2020/Q1,950 €,+0%,0,Vogelsbergkreis,06535
2428,2020/Q2,950 €,+0%,0,Vogelsbergkreis,06535
2429,2020/Q3,950 €,+0%,0,Vogelsbergkreis,06535
2430,2018/Q3,2.050 €,-,1,Kassel,06611
2431,2018/Q4,2.050 €,+0%,1,Kassel,06611
2432,2019/Q1,2.150 €,+5%,1,Kassel,06611
2433,2019/Q2,2.150 €,+0%,1,Kassel,06611
2434,2019/Q3,2.150 €,+0%,1,Kassel,06611
2435,2019/Q4,2.200 €,+2%,1,Kassel,06611
2436,2020/Q1,2.250 €,+2%,1,Kassel,06611
2437,2020/Q2,2.300 €,+2%,1,Kassel,06611
2438,2020/Q3,2.300 €,+0%,1,Kassel,06611
2439,2018/Q3,1.950 €,-,0,Kassel,06611
2440,2018/Q4,1.950 €,+0%,0,Kassel,06611
2441,2019/Q1,2.000 €,+3%,0,Kassel,06611
2442,2019/Q2,2.050 €,+3%,0,Kassel,06611
2443,2019/Q3,2.050 €,+0%,0,Kassel,06611
2444,2019/Q4,2.150 €,+5%,0,Kassel,06611
2445,2020/Q1,2.250 €,+5%,0,Kassel,06611
2446,2020/Q2,2.350 €,+4%,0,Kassel,06611
2447,2020/Q3,2.350 €,+0%,0,Kassel,06611
2448,2018/Q3,1.900 €,-,1,Fulda,06631
2449,2018/Q4,1.900 €,+0%,1,Fulda,06631
2450,2019/Q1,1.950 €,+3%,1,Fulda,06631
2451,2019/Q2,2.000 €,+3%,1,Fulda,06631
2452,2019/Q3,2.000 €,+0%,1,Fulda,06631
2453,2019/Q4,2.150 €,+8%,1,Fulda,06631
2454,2020/Q1,2.150 €,+0%,1,Fulda,06631
2455,2020/Q2,2.150 €,+0%,1,Fulda,06631
2456,2020/Q3,2.150 €,+0%,1,Fulda,06631
2457,2018/Q3,2.050 €,-,0,Fulda,06631
2458,2018/Q4,2.000 €,-2%,0,Fulda,06631
2459,2019/Q1,2.050 €,+3%,0,Fulda,06631
2460,2019/Q2,2.100 €,+2%,0,Fulda,06631
2461,2019/Q3,2.100 €,+0%,0,Fulda,06631
2462,2019/Q4,2.250 €,+7%,0,Fulda,06631
2463,2020/Q1,2.350 €,+4%,0,Fulda,06631
2464,2020/Q2,2.450 €,+4%,0,Fulda,06631
2465,2020/Q3,2.450 €,+0%,0,Fulda,06631
2466,2018/Q3,1.100 €,-,1,Hersfeld-Rotenburg,06632
2467,2018/Q4,1.100 €,+0%,1,Hersfeld-Rotenburg,06632
2468,2019/Q1,1.150 €,+5%,1,Hersfeld-Rotenburg,06632
2469,2019/Q2,1.100 €,-4%,1,Hersfeld-Rotenburg,06632
2470,2019/Q3,1.100 €,+0%,1,Hersfeld-Rotenburg,06632
2471,2019/Q4,1.250 €,+14%,1,Hersfeld-Rotenburg,06632
2472,2020/Q1,1.250 €,+0%,1,Hersfeld-Rotenburg,06632
2473,2020/Q2,1.250 €,+0%,1,Hersfeld-Rotenburg,06632
2474,2020/Q3,1.300 €,+4%,1,Hersfeld-Rotenburg,06632
2475,2018/Q3,1.450 €,-,0,Hersfeld-Rotenburg,06632
2476,2018/Q4,1.450 €,+0%,0,Hersfeld-Rotenburg,06632
2477,2019/Q1,1.450 €,+0%,0,Hersfeld-Rotenburg,06632
2478,2019/Q2,1.500 €,+3%,0,Hersfeld-Rotenburg,06632
2479,2019/Q3,1.450 €,-3%,0,Hersfeld-Rotenburg,06632
2480,2019/Q4,1.550 €,+7%,0,Hersfeld-Rotenburg,06632
2481,2020/Q1,1.550 €,+0%,0,Hersfeld-Rotenburg,06632
2482,2020/Q2,1.600 €,+3%,0,Hersfeld-Rotenburg,06632
2483,2020/Q3,1.550 €,-3%,0,Hersfeld-Rotenburg,06632
2484,2018/Q3,2.050 €,-,1,Kassel,06633
2485,2018/Q4,2.050 €,+0%,1,Kassel,06633
2486,2019/Q1,2.150 €,+5%,1,Kassel,06633
2487,2019/Q2,2.150 €,+0%,1,Kassel,06633
2488,2019/Q3,2.150 €,+0%,1,Kassel,06633
2489,2019/Q4,2.200 €,+2%,1,Kassel,06633
2490,2020/Q1,2.250 €,+2%,1,Kassel,06633
2491,2020/Q2,2.300 €,+2%,1,Kassel,06633
2492,2020/Q3,2.300 €,+0%,1,Kassel,06633
2493,2018/Q3,1.950 €,-,0,Kassel,06633
2494,2018/Q4,1.950 €,+0%,0,Kassel,06633
2495,2019/Q1,2.000 €,+3%,0,Kassel,06633
2496,2019/Q2,2.050 €,+3%,0,Kassel,06633
2497,2019/Q3,2.050 €,+0%,0,Kassel,06633
2498,2019/Q4,2.150 €,+5%,0,Kassel,06633
2499,2020/Q1,2.250 €,+5%,0,Kassel,06633
2500,2020/Q2,2.350 €,+4%,0,Kassel,06633
2501,2020/Q3,2.350 €,+0%,0,Kassel,06633
2502,2018/Q3,850 €,-,1,Schwalm-Eder-Kreis,06634
2503,2018/Q4,850 €,+0%,1,Schwalm-Eder-Kreis,06634
2504,2019/Q1,900 €,+6%,1,Schwalm-Eder-Kreis,06634
2505,2019/Q2,900 €,+0%,1,Schwalm-Eder-Kreis,06634
2506,2019/Q3,850 €,-6%,1,Schwalm-Eder-Kreis,06634
2507,2019/Q4,1.000 €,+18%,1,Schwalm-Eder-Kreis,06634
2508,2020/Q1,1.000 €,+0%,1,Schwalm-Eder-Kreis,06634
2509,2020/Q2,1.000 €,+0%,1,Schwalm-Eder-Kreis,06634
2510,2020/Q3,1.000 €,+0%,1,Schwalm-Eder-Kreis,06634
2511,2018/Q3,1.000 €,-,0,Schwalm-Eder-Kreis,06634
2512,2018/Q4,950 €,-5%,0,Schwalm-Eder-Kreis,06634
2513,2019/Q1,900 €,-5%,0,Schwalm-Eder-Kreis,06634
2514,2019/Q2,900 €,+0%,0,Schwalm-Eder-Kreis,06634
2515,2019/Q3,950 €,+6%,0,Schwalm-Eder-Kreis,06634
2516,2019/Q4,1.000 €,+5%,0,Schwalm-Eder-Kreis,06634
2517,2020/Q1,1.000 €,+0%,0,Schwalm-Eder-Kreis,06634
2518,2020/Q2,1.050 €,+5%,0,Schwalm-Eder-Kreis,06634
2519,2020/Q3,1.050 €,+0%,0,Schwalm-Eder-Kreis,06634
2520,2018/Q3,1.250 €,-,1,Waldeck-Frankenberg,06635
2521,2018/Q4,1.300 €,+4%,1,Waldeck-Frankenberg,06635
2522,2019/Q1,1.250 €,-4%,1,Waldeck-Frankenberg,06635
2523,2019/Q2,1.250 €,+0%,1,Waldeck-Frankenberg,06635
2524,2019/Q3,1.200 €,-4%,1,Waldeck-Frankenberg,06635
2525,2019/Q4,1.200 €,+0%,1,Waldeck-Frankenberg,06635
2526,2020/Q1,1.200 €,+0%,1,Waldeck-Frankenberg,06635
2527,2020/Q2,1.250 €,+4%,1,Waldeck-Frankenberg,06635
2528,2020/Q3,1.400 €,+12%,1,Waldeck-Frankenberg,06635
2529,2018/Q3,1.150 €,-,0,Waldeck-Frankenberg,06635
2530,2018/Q4,1.100 €,-4%,0,Waldeck-Frankenberg,06635
2531,2019/Q1,1.150 €,+5%,0,Waldeck-Frankenberg,06635
2532,2019/Q2,1.150 €,+0%,0,Waldeck-Frankenberg,06635
2533,2019/Q3,1.250 €,+9%,0,Waldeck-Frankenberg,06635
2534,2019/Q4,1.200 €,-4%,0,Waldeck-Frankenberg,06635
2535,2020/Q1,1.250 €,+4%,0,Waldeck-Frankenberg,06635
2536,2020/Q2,1.300 €,+4%,0,Waldeck-Frankenberg,06635
2537,2020/Q3,1.300 €,+0%,0,Waldeck-Frankenberg,06635
2538,2018/Q3,700 €,-,1,Werra-Meißner-Kreis,06636
